OBJECTID_1,OBJECTID,STATE,COUNTY,TRACT,BLKGRP,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPo,SUM_NonHis,SUM_NHOneR,SUM_NH_Whi,SUM_NH_Bla,SUM_NH_AmI,SUM_NH_Asi,SUM_NH_Haw,SUM_NH_Oth,SUM_NH_2or,SUM_VAP_To,SUM_VAP_Hi,SUM_VAP_No,SUM_VAP_NH,SUM_VAP__1,SUM_VAP__2,SUM_VAP__3,SUM_VAP__4,SUM_VAP_Ha,SUM_VAP__5,SUM_VAP__6,SUM_TotHou,SUM_OccHU,SUM_Vacant,BG_ID,GEOID,BG_ID_1, Median_HHI ,No_HS,HS_Graduate,Some_College,BS_and_Higher,Shapearea,Shapelen,Percent_No_HS,Percent_HS_Graduate,Percent_Some_College,Percent_BS_and_Higher,% No HS
944,944,48,201,423301,1,1255,532,1255,383,872,860,551,249,5,47,1,7,12,976,262,714,705,468,188,5,41,1,2,9,532,510,22,4.82014E+11,15000US482014233011,4.82014E+11," 65,962 ",72,66,166,405,6191768.803,12251.65097, 10 ,9.308886,23.413258,57.122708,10.2%
573,573,48,201,330800,2,5,2,5,0,5,5,0,3,0,2,0,0,0,4,0,4,4,0,2,0,2,0,0,0,2,2,0,4.82013E+11,15000US482013308002,4.82013E+11," 66,216 ",457,613,1047,799,11499727.24,15073.4404, 16 ,21.021948,35.90535,27.400549,15.7%
10,10,48,157,670200,4,2682,788,2682,1040,1642,1633,36,1575,1,14,1,6,9,1843,637,1206,1200,31,1152,0,12,1,4,6,788,750,38,4.81577E+11,15000US481576702004,4.81577E+11," 66,250 ",283,520,348,155,9170927.317,14369.00414, 22 ,39.816233,26.646248,11.8683,21.7%
1605,1605,48,201,552700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015527003,4.82016E+11," 66,250 ",25,213,498,756,44544.08581,2756.320476, 2 ,14.276139,33.378016,50.670241,1.7%
953,953,48,201,423402,1,2836,821,2836,644,2192,2172,75,1313,2,781,0,1,20,1990,432,1558,1548,70,863,2,613,0,0,10,821,804,17,4.82014E+11,15000US482014234021,4.82014E+11," 66,382 ",370,179,723,324,11314313.95,14610.45777, 23 ,11.215539,45.300752,20.300752,23.2%
302,302,48,201,241300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012413001,4.82012E+11," 66,510 ",82,423,648,246,2875881.44,18074.96652, 6 ,30.235883,46.318799,17.583989,5.9%
1361,1361,48,201,521900,1,3095,1436,3095,523,2572,2527,2110,88,3,324,0,2,45,2616,374,2242,2217,1854,64,3,294,0,2,25,1436,1250,186,4.82015E+11,15000US482015219001,4.82015E+11," 66,667 ",44,462,749,1083,31889451.4,23484.74375, 2 ,19.760479,32.035928,46.321642,1.9%
1119,1119,48,201,450900,2,1586,800,1586,339,1247,1219,881,165,2,167,2,2,28,1292,244,1048,1028,758,129,2,135,2,2,20,800,741,59,4.82015E+11,15000US482014509002,4.82015E+11," 66,761 ",83,56,488,632,6486070.565,12353.45129, 7 ,4.447975,38.760921,50.19857,6.6%
782,782,48,201,411501,3,1380,937,1380,164,1216,1189,1022,44,0,120,0,3,27,1273,145,1128,1105,948,43,0,112,0,2,23,937,857,80,4.82014E+11,15000US482014115013,4.82014E+11," 66,923 ",12,93,112,955,4616740.783,9767.712388, 1 ,7.935154,9.556314,81.484642,1.0%
1352,1352,48,201,521500,4,2049,761,2049,947,1102,1078,897,47,4,127,1,2,24,1577,624,953,939,799,38,4,96,1,1,14,761,731,30,4.82015E+11,15000US482015215004,4.82015E+11," 66,927 ",301,484,360,426,10953493.11,14172.05574, 19 ,30.808402,22.915341,27.116486,19.2%
1588,1588,48,201,552002,1,561,290,561,150,411,400,264,105,3,28,0,0,11,425,94,331,325,216,85,3,21,0,0,6,290,268,22,4.82016E+11,15000US482015520021,4.82016E+11," 67,071 ",94,97,228,415,10030070.75,22700.26982, 11 ,11.630695,27.338129,49.760192,11.3%
818,818,48,201,413000,2,1647,1023,1647,327,1320,1292,974,79,12,220,1,6,28,1318,240,1078,1063,795,68,10,183,1,6,15,1023,806,217,4.82014E+11,15000US482014130002,4.82014E+11," 67,083 ",68,106,158,584,5835064.101,13733.9998, 7 ,11.572052,17.248908,63.755459,7.4%
1089,1089,48,201,440100,2,2049,748,2049,680,1369,1335,609,559,5,158,0,4,34,1541,463,1078,1052,519,391,5,136,0,1,26,748,723,25,4.82014E+11,15000US482014401002,4.82014E+11," 67,083 ",267,218,553,604,12036968.74,14638.11686, 16 ,13.276492,33.678441,36.784409,16.3%
1248,1248,48,201,455101,2,19,9,19,6,13,12,9,0,0,3,0,0,1,16,5,11,10,8,0,0,2,0,0,1,9,8,1,4.82015E+11,15000US482014551012,4.82015E+11," 67,083 ",198,243,513,380,783049.9717,5107.701686, 15 ,18.215892,38.455772,28.485757,14.8%
982,982,48,201,431102,2,1437,1067,1437,191,1246,1224,876,119,2,215,0,12,22,1335,172,1163,1144,823,114,2,199,0,6,19,1067,968,99,4.82014E+11,15000US482014311022,4.82014E+11," 67,263 ",16,132,228,818,5588858.506,10903.96957, 1 ,11.055276,19.095477,68.509213,1.3%
662,662,48,201,333901,1,4858,1286,4858,2916,1942,1905,335,665,4,890,1,10,37,3126,1785,1341,1326,246,446,4,623,0,7,15,1286,1257,29,4.82013E+11,15000US482013339011,4.82013E+11," 67,281 ",546,718,736,433,21617726.15,19727.83515, 22 ,29.510892,30.250719,17.796958,22.4%
26,26,48,157,672301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81577E+11,15000US481576723011,4.81577E+11," 67,365 ",948,1066,1109,1909,1789202.984,11285.52509, 19 ,21.18442,22.038951,37.937202,18.8%
1641,1641,48,201,554901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015549011,4.82016E+11," 67,383 ",196,845,1162,936,1261914.675,27295.5536, 6 ,26.919401,37.018159,29.818413,6.2%
1264,1264,48,201,510400,2,1034,544,1034,277,757,732,695,15,3,17,0,2,25,853,219,634,623,592,13,3,15,0,0,11,544,493,51,4.82015E+11,15000US482015104002,4.82015E+11," 67,471 ",38,182,232,367,4410513.869,9338.567116, 5 ,22.222222,28.327228,44.810745,4.6%
457,457,48,201,312700,1,580,353,580,32,548,546,9,530,0,5,0,2,2,467,28,439,437,8,422,0,5,0,2,2,353,258,95,4.82013E+11,15000US482013127001,4.82013E+11," 67,500 ",7,57,104,113,3244083.292,7599.036583, 2 ,20.284698,37.010676,40.213523,2.5%
234,234,48,201,232200,1,1110,349,1110,557,553,538,504,20,8,4,0,2,15,756,328,428,424,400,13,6,4,0,1,4,349,335,14,4.82012E+11,15000US482012322001,4.82012E+11," 67,524 ",286,360,155,22,6548110.779,11253.52017, 35 ,43.742406,18.833536,2.673147,34.8%
1524,1524,48,201,541602,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015416024,4.82015E+11," 67,604 ",356,396,589,368,1108508.244,9085.016574, 21 ,23.171445,34.464599,21.53306,20.8%
1368,1368,48,201,522100,2,1523,563,1523,684,839,831,747,37,8,38,0,1,8,1179,452,727,723,651,28,8,35,0,1,4,563,536,27,4.82015E+11,15000US482015221002,4.82015E+11," 67,667 ",276,381,399,388,6471342.074,11598.2158, 19 ,26.385042,27.631579,26.869806,19.1%
436,436,48,201,311800,2,1759,541,1759,1627,132,130,93,21,7,2,0,7,2,1203,1090,113,111,87,16,2,1,0,5,2,541,477,64,4.82013E+11,15000US482013118002,4.82013E+11," 67,684 ",604,371,120,89,17794421.65,19781.93351, 51 ,31.334459,10.135135,7.516892,51.0%
1502,1502,48,201,540502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015405021,4.82015E+11," 67,697 ",43,385,288,259,8217013.248,15157.88894, 4 ,39.487179,29.538462,26.564103,4.4%
1282,1282,48,201,510900,3,1331,595,1331,750,581,562,434,32,4,91,0,1,19,1082,559,523,511,397,26,4,83,0,1,12,595,539,56,4.82015E+11,15000US482015109003,4.82015E+11," 67,945 ",493,102,140,294,6296880.375,10787.02729, 48 ,9.912536,13.605442,28.571429,47.9%
790,790,48,201,411700,2,2004,1433,2004,304,1700,1662,1189,177,3,291,1,1,38,1887,275,1612,1578,1140,170,3,263,1,1,34,1433,1364,69,4.82014E+11,15000US482014117002,4.82014E+11," 68,182 ",14,44,371,1190,8396878.761,12631.71513, 1 ,2.717727,22.91538,73.502162,0.9%
1547,1547,48,201,543100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015431001,4.82015E+11," 68,194 ",243,294,296,238,2628201.745,95435.13569, 23 ,27.45098,27.637722,22.222222,22.7%
1429,1429,48,201,531700,2,1585,793,1585,336,1249,1232,1180,24,1,23,2,2,17,1308,246,1062,1053,1008,18,1,22,2,2,9,793,740,53,4.82015E+11,15000US482015317002,4.82015E+11," 68,200 ",151,507,427,348,8627637.479,11654.40657, 11 ,35.380321,29.797627,24.284717,10.5%
456,456,48,201,312600,4,1674,789,1674,275,1399,1366,742,516,6,99,1,2,33,1465,206,1259,1238,687,459,6,85,1,0,21,789,658,131,4.82013E+11,15000US482013126004,4.82013E+11," 68,214 ",50,131,112,568,5638910.2,10196.19693, 6 ,15.214866,13.00813,65.969803,5.8%
920,920,48,201,422600,2,890,403,890,335,555,545,504,32,1,5,0,3,10,686,222,464,460,432,20,1,5,0,2,4,403,371,32,4.82014E+11,15000US482014226002,4.82014E+11," 68,239 ",44,144,88,199,4102569.279,8544.023403, 9 ,30.315789,18.526316,41.894737,9.3%
1619,1619,48,201,553200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015532001,4.82016E+11," 68,269 ",0,280,617,614,156005.1558,4939.618695, -   ,18.530774,40.833885,40.635341,0.0%
1126,1126,48,201,451002,4,905,590,905,153,752,732,442,188,2,99,0,1,20,793,125,668,654,413,149,2,89,0,1,14,590,532,58,4.82015E+11,15000US482014510024,4.82015E+11," 68,289 ",0,56,342,443,2081956.152,5848.316997, -   ,6.65874,40.665874,52.675386,0.0%
713,713,48,201,341301,2,1398,875,1398,104,1294,1281,1162,54,6,56,1,2,13,1270,77,1193,1184,1089,47,6,40,1,1,9,875,847,28,4.82013E+11,15000US482013413012,4.82013E+11," 68,321 ",38,130,404,593,31475600.23,22954.92082, 3 ,11.158798,34.678112,50.901288,3.3%
1092,1092,48,201,450100,1,1756,780,1756,168,1588,1559,1295,22,0,239,2,1,29,1267,110,1157,1145,977,13,0,154,1,0,12,780,730,50,4.82015E+11,15000US482014501001,4.82015E+11," 68,438 ",14,125,278,693,8791525.059,13238.79027, 1 ,11.261261,25.045045,62.432432,1.3%
1226,1226,48,201,454000,1,33,9,33,14,19,19,7,12,0,0,0,0,0,24,8,16,16,7,9,0,0,0,0,0,9,8,1,4.82015E+11,15000US482014540001,4.82015E+11," 68,529 ",164,350,384,322,1332090.058,8989.826281, 13 ,28.688525,31.47541,26.393443,13.4%
980,980,48,201,431101,3,980,726,980,166,814,778,655,56,2,63,1,1,36,898,148,750,724,616,50,2,54,1,1,26,726,632,94,4.82014E+11,15000US482014311013,4.82014E+11," 68,603 ",0,51,331,369,1983967.024,6098.115036, -   ,6.790945,44.074567,49.134487,0.0%
1333,1333,48,201,520700,2,662,282,662,251,411,401,349,13,2,33,0,4,10,489,179,310,307,276,9,2,18,0,2,3,282,266,16,4.82015E+11,15000US482015207002,4.82015E+11," 68,654 ",94,159,100,130,3919780.795,8314.679051, 19 ,32.919255,20.703934,26.915114,19.5%
738,738,48,201,410200,2,959,626,959,187,772,756,683,23,1,44,0,5,16,882,158,724,713,644,20,1,43,0,5,11,626,554,72,4.82014E+11,15000US482014102002,4.82014E+11," 68,750 ",66,152,336,557,6857533.559,10988.92117, 6 ,13.681368,30.243024,50.135013,5.9%
661,661,48,201,333800,5,1810,563,1810,1071,739,728,167,509,0,51,1,0,11,1282,699,583,577,142,390,0,44,1,0,6,563,546,17,4.82013E+11,15000US482013338005,4.82013E+11," 68,839 ",233,532,490,270,9641330.059,15048.08733, 15 ,34.885246,32.131148,17.704918,15.3%
1251,1251,48,201,455200,2,15,4,15,6,9,9,9,0,0,0,0,0,0,14,5,9,9,9,0,0,0,0,0,0,4,4,0,4.82015E+11,15000US482014552002,4.82015E+11," 68,946 ",127,109,442,217,934774.5922,5847.41986, 14 ,12.178771,49.385475,24.24581,14.2%
1521,1521,48,201,541400,1,2886,1191,2886,1216,1670,1634,849,464,8,311,2,0,36,2043,779,1264,1245,679,333,5,226,2,0,19,1191,999,192,4.82015E+11,15000US482015414001,4.82015E+11," 69,241 ",1033,1613,1632,1773,4578692.077,21197.00819, 17 ,26.656751,26.970749,29.300942,17.1%
997,997,48,201,431402,1,1870,1435,1870,246,1624,1577,1229,105,2,231,0,10,47,1738,223,1515,1474,1174,91,2,200,0,7,41,1435,1276,159,4.82014E+11,15000US482014314021,4.82014E+11," 69,271 ",20,131,357,1390,4112803.338,10785.4841, 1 ,6.902002,18.809273,73.234984,1.1%
6,6,48,157,670102,2,1113,369,1113,230,883,878,12,857,0,4,0,5,5,767,145,622,618,10,601,0,4,0,3,4,369,352,17,4.81577E+11,15000US481576701022,4.81577E+11," 69,519 ",64,148,197,187,4652107.154,8782.144703, 11 ,24.832215,33.053691,31.375839,10.7%
1451,1451,48,201,532400,2,2334,788,2334,1167,1167,1144,819,196,11,117,0,1,23,1664,744,920,903,682,127,6,88,0,0,17,788,754,34,4.82015E+11,15000US482015324002,4.82015E+11," 69,911 ",76,368,346,447,11663729.73,14951.3765, 6 ,29.749394,27.970897,36.135812,6.1%
928,928,48,201,422800,1,1245,238,1245,172,1073,1052,800,178,2,67,2,3,21,1223,170,1053,1035,792,177,2,59,2,3,18,238,198,40,4.82014E+11,15000US482014228001,4.82014E+11," 70,234 ",9,96,48,116,13095391.68,22145.42459, 3 ,35.687732,17.843866,43.122677,3.3%
1613,1613,48,201,553001,3,456,230,456,93,363,359,73,217,0,68,0,1,4,339,67,272,269,62,151,0,55,0,1,3,230,207,23,4.82016E+11,15000US482015530013,4.82016E+11," 70,590 ",73,151,468,321,953655.1583,5862.159993, 7 ,14.906219,46.199408,31.688055,7.2%
1317,1317,48,201,520200,3,1660,665,1660,928,732,715,554,99,4,55,0,3,17,1109,560,549,543,431,60,2,49,0,1,6,665,555,110,4.82015E+11,15000US482015202003,4.82015E+11," 71,042 ",196,176,92,483,4789579.591,9331.794288, 21 ,18.585005,9.714889,51.003168,20.7%
1111,1111,48,201,450801,1,788,489,788,97,691,683,548,52,1,82,0,0,8,704,87,617,610,489,45,1,75,0,0,7,489,437,52,4.82015E+11,15000US482014508011,4.82015E+11," 71,439 ",100,26,214,465,7847177.152,18249.7345, 12 ,3.229814,26.583851,57.763975,12.4%
669,669,48,201,334002,1,636,364,636,217,419,406,244,120,1,38,2,1,13,523,161,362,352,228,92,1,29,1,1,10,364,321,43,4.82013E+11,15000US482013340021,4.82013E+11," 71,474 ",11,109,224,111,6034440.116,11261.90039, 2 ,23.956044,49.230769,24.395604,2.4%
316,316,48,201,250402,3,124,55,124,13,111,106,91,4,0,10,1,0,5,101,8,93,91,77,3,0,10,1,0,2,55,50,5,4.82013E+11,15000US482012504023,4.82013E+11," 71,500 ",169,670,706,713,28424772.02,44757.3644, 7 ,29.672276,31.266608,31.576616,7.5%
1608,1608,48,201,552800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015528005,4.82016E+11," 71,518 ",13,73,262,344,5469.398384,325.265996, 2 ,10.549133,37.861272,49.710983,1.9%
1262,1262,48,201,510300,5,735,424,735,118,617,611,588,7,1,13,1,1,6,627,96,531,528,506,6,1,13,1,1,3,424,393,31,4.82015E+11,15000US482015103005,4.82015E+11," 71,583 ",15,100,174,276,2878965.372,7383.61598, 3 ,17.699115,30.79646,48.849558,2.7%
747,747,48,201,410402,2,1550,918,1550,418,1132,1100,959,52,2,81,0,6,32,1361,321,1040,1022,890,46,2,79,0,5,18,918,833,85,4.82014E+11,15000US482014104022,4.82014E+11," 71,667 ",181,177,192,791,4440461.886,8381.533763, 13 ,13.199105,14.317673,58.985831,13.5%
1378,1378,48,201,522302,2,1800,856,1800,866,934,917,752,53,2,102,1,7,17,1434,598,836,824,685,43,2,90,1,3,12,856,775,81,4.82015E+11,15000US482015223022,4.82015E+11," 71,678 ",338,55,289,473,9623325.798,12528.92614, 29 ,4.761905,25.021645,40.952381,29.3%
243,243,48,201,232600,1,1330,418,1330,1057,273,264,227,31,1,3,0,2,9,942,703,239,232,202,25,1,3,0,1,7,418,401,17,4.82012E+11,15000US482012326001,4.82012E+11," 71,683 ",312,357,280,61,40671277.92,32889.65031, 31 ,35.346535,27.722772,6.039604,30.9%
1290,1290,48,201,511200,1,871,473,871,219,652,642,537,65,3,35,0,2,10,764,167,597,587,492,58,3,32,0,2,10,473,426,47,4.82015E+11,15000US482015112001,4.82015E+11," 71,750 ",33,98,134,229,3549865.155,8622.012029, 7 ,19.838057,27.125506,46.356275,6.7%
304,304,48,201,241300,3,80,40,80,26,54,54,28,5,0,21,0,0,0,66,21,45,45,27,5,0,13,0,0,0,40,38,2,4.82012E+11,15000US482012413003,4.82012E+11," 71,964 ",183,617,1153,830,3680911.69,10227.05157, 7 ,22.17032,41.430111,29.823931,6.6%
983,983,48,201,431201,1,1468,946,1468,216,1252,1223,809,179,2,232,0,1,29,1339,184,1155,1133,778,151,1,202,0,1,22,946,860,86,4.82014E+11,15000US482014312011,4.82014E+11," 71,979 ",31,61,364,895,4598065.596,14240.02007, 2 ,4.515174,26.943005,66.247224,2.3%
1227,1227,48,201,454000,2,5,1,5,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,1,0,4.82015E+11,15000US482014540002,4.82015E+11," 72,148 ",189,422,592,632,3418401.17,23578.37796, 10 ,22.997275,32.26158,34.441417,10.3%
1013,1013,48,201,431801,3,1169,744,1169,161,1008,986,833,35,2,114,0,2,22,1010,137,873,859,726,32,1,99,0,1,14,744,679,65,4.82014E+11,15000US482014318013,4.82014E+11," 72,159 ",0,160,176,615,4376023.81,9649.682951, -   ,16.824395,18.506835,64.66877,0.0%
998,998,48,201,431402,2,1339,921,1339,199,1140,1114,864,75,0,168,0,7,26,1219,170,1049,1026,817,66,0,137,0,6,23,921,799,122,4.82014E+11,15000US482014314022,4.82014E+11," 72,278 ",21,15,233,635,3602614.092,11763.72719, 2 ,1.659292,25.774336,70.243363,2.3%
1587,1587,48,201,552001,1,2,2,2,0,2,2,0,1,0,1,0,0,0,2,0,2,2,0,1,0,1,0,0,0,2,2,0,4.82016E+11,15000US482015520011,4.82016E+11," 72,559 ",141,817,1027,1042,2064136.184,19438.41113, 5 ,26.99042,33.927981,34.423522,4.7%
1026,1026,48,201,432200,1,986,467,986,200,786,762,655,41,2,64,0,0,24,816,154,662,648,561,30,2,55,0,0,14,467,442,25,4.82014E+11,15000US482014322001,4.82014E+11," 72,639 ",79,174,159,313,6747541.249,11452.48221, 11 ,24,21.931034,43.172414,10.9%
829,829,48,201,413300,4,1048,487,1048,150,898,872,646,65,0,161,0,0,26,774,96,678,668,488,58,0,122,0,0,10,487,442,45,4.82014E+11,15000US482014133004,4.82014E+11," 72,708 ",0,144,182,497,4914773.291,10124.95344, -   ,17.496962,22.114216,60.388821,0.0%
1642,1642,48,201,554901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015549012,4.82016E+11," 72,727 ",214,279,493,264,282113.1504,12164.81495, 17 ,22.32,39.44,21.12,17.1%
992,992,48,201,431302,1,1446,970,1446,201,1245,1206,993,77,0,133,0,3,39,1255,155,1100,1073,891,64,0,116,0,2,27,970,816,154,4.82014E+11,15000US482014313021,4.82014E+11," 72,770 ",10,109,374,599,3892779.935,9182.754936, 1 ,9.981685,34.249084,54.85348,0.9%
663,663,48,201,333901,2,3453,960,3453,2132,1321,1288,325,459,7,496,0,1,33,2189,1269,920,910,260,301,2,346,0,1,10,960,927,33,4.82013E+11,15000US482013339012,4.82013E+11," 72,917 ",223,396,625,331,30726862.73,22634.61643, 14 ,25.142857,39.68254,21.015873,14.2%
749,749,48,201,410500,2,1025,694,1025,192,833,817,725,39,3,48,0,2,16,967,174,793,781,695,36,3,45,0,2,12,694,613,81,4.82014E+11,15000US482014105002,4.82014E+11," 73,000 ",61,0,120,651,2587415.328,7222.180945, 7 ,0,14.423077,78.245192,7.3%
717,717,48,201,343600,1,3,1,3,0,3,3,0,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,1,1,0,4.82013E+11,15000US482013436001,4.82013E+11," 73,095 ",188,358,209,138,62948733.36,139918.4128, 21 ,40.089586,23.404255,15.453527,21.1%
300,300,48,201,240902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82012E+11,15000US482012409021,4.82012E+11," 73,103 ",83,346,229,307,280416.0788,6017.268932, 9 ,35.854922,23.73057,31.813471,8.6%
955,955,48,201,423500,1,1927,722,1927,404,1523,1495,615,581,1,286,0,12,28,1498,268,1230,1209,532,440,1,232,0,4,21,722,698,24,4.82014E+11,15000US482014235001,4.82014E+11," 73,125 ",139,255,478,629,13394140.22,15867.41126, 9 ,16.988674,31.845436,41.905396,9.3%
1143,1143,48,201,451500,1,3528,2303,3528,510,3018,2958,1816,404,7,730,0,1,60,3043,417,2626,2579,1655,334,5,584,0,1,47,2303,2009,294,4.82015E+11,15000US482014515001,4.82015E+11," 73,192 ",49,287,609,1178,18520735.08,23135.41967, 2 ,13.518606,28.685822,55.487518,2.3%
1532,1532,48,201,542000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015420001,4.82015E+11," 73,212 ",442,941,996,650,189579.2615,10448.24492, 15 ,31.066359,32.882139,21.459227,14.6%
654,654,48,201,333600,3,1044,378,1044,607,437,431,314,95,3,13,0,6,6,759,405,354,352,263,71,2,11,0,5,2,378,351,27,4.82013E+11,15000US482013336003,4.82013E+11," 73,250 ",155,176,200,192,12022170.47,18753.52201, 21 ,24.343015,27.662517,26.556017,21.4%
337,337,48,201,251100,4,630,271,630,73,557,549,502,31,1,13,2,0,8,480,46,434,429,398,19,1,10,1,0,5,271,247,24,4.82013E+11,15000US482012511004,4.82013E+11," 73,365 ",18,149,138,135,35381949.25,35597.58929, 4 ,33.863636,31.363636,30.681818,4.1%
11,11,48,157,670200,5,1791,576,1791,423,1368,1365,27,1332,6,0,0,0,3,1237,264,973,970,21,946,3,0,0,0,3,576,550,26,4.81577E+11,15000US481576702005,4.81577E+11," 73,750 ",107,335,451,145,13949526.58,15103.49435, 10 ,32.273603,43.44894,13.969171,10.3%
642,642,48,201,333202,1,945,326,945,665,280,275,158,99,1,11,2,4,5,646,421,225,222,137,73,1,7,2,2,3,326,296,30,4.82013E+11,15000US482013332021,4.82013E+11," 73,750 ",90,156,89,0,15718133.6,18372.93602, 27 ,46.567164,26.567164,0,26.9%
987,987,48,201,431202,3,618,311,618,45,573,568,541,2,2,22,1,0,5,532,31,501,499,476,2,2,18,1,0,2,311,297,14,4.82014E+11,15000US482014312023,4.82014E+11," 73,850 ",0,27,124,340,2334354.235,6435.262965, -   ,5.498982,25.254582,69.246436,0.0%
1428,1428,48,201,531700,1,1244,589,1244,196,1048,1033,964,36,6,24,0,3,15,999,143,856,846,801,19,5,20,0,1,10,589,548,41,4.82015E+11,15000US482015317001,4.82015E+11," 73,882 ",89,217,162,302,11416465.82,16281.40972, 12 ,28.181818,21.038961,39.220779,11.6%
1592,1592,48,201,552200,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4.82016E+11,15000US482015522001,4.82016E+11," 74,318 ",298,433,611,228,543551.7012,8167.926701, 19 ,27.579618,38.917197,14.522293,19.0%
767,767,48,201,411000,2,1398,1188,1398,152,1246,1222,1038,45,3,132,2,2,24,1326,144,1182,1162,1000,38,3,118,2,1,20,1188,927,261,4.82014E+11,15000US482014110002,4.82014E+11," 74,342 ",0,60,136,680,3659252.373,7973.080642, -   ,6.849315,15.525114,77.625571,0.0%
1373,1373,48,201,522202,1,1785,735,1785,1186,599,588,439,81,6,55,0,7,11,1235,738,497,489,375,58,3,50,0,3,8,735,551,184,4.82015E+11,15000US482015222021,4.82015E+11," 74,423 ",443,200,212,331,8704016.655,12824.16467, 37 ,16.863406,17.875211,27.908938,37.4%
34,34,48,157,672900,1,825,298,825,229,596,576,278,167,1,130,0,0,20,580,148,432,425,213,114,1,97,0,0,7,298,278,20,4.81577E+11,15000US481576729001,4.81577E+11," 74,558 ",1161,2269,4655,5311,13119360.59,37186.06178, 9 ,16.937892,34.749179,39.646163,8.7%
1003,1003,48,201,431502,2,1036,644,1036,71,965,951,862,12,1,73,0,3,14,942,60,882,874,801,8,1,63,0,1,8,644,601,43,4.82014E+11,15000US482014315022,4.82014E+11," 74,776 ",12,92,263,476,2842216.523,7910.110756, 1 ,10.913405,31.198102,56.465006,1.4%
1567,1567,48,201,550700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015507001,4.82016E+11," 74,792 ",153,175,257,170,1232346.759,15901.82009, 20 ,23.178808,34.039735,22.516556,20.3%
1602,1602,48,201,552602,1,26,17,26,1,25,25,19,3,0,3,0,0,0,22,1,21,21,15,3,0,3,0,0,0,17,17,0,4.82016E+11,15000US482015526021,4.82016E+11," 74,792 ",90,405,573,815,2988967.815,20690.25371, 5 ,21.508232,30.430165,43.281997,4.8%
1017,1017,48,201,431900,2,3048,2309,3048,551,2497,2446,1673,270,2,492,0,9,51,2850,506,2344,2306,1601,247,2,447,0,9,38,2309,1974,335,4.82014E+11,15000US482014319002,4.82014E+11," 74,973 ",82,188,587,1460,7069495.435,10809.65022, 4 ,8.11394,25.334484,63.012516,3.5%
21,21,48,157,670601,4,351,120,351,48,303,301,3,295,0,3,0,0,2,232,32,200,199,3,193,0,3,0,0,1,120,115,5,4.81577E+11,15000US481576706014,4.81577E+11," 75,037 ",51,106,650,422,4575076.988,12553.03319, 4 ,8.624898,52.888527,34.336859,4.1%
339,339,48,201,251200,1,1776,729,1776,249,1527,1503,1377,73,0,48,0,5,24,1301,163,1138,1126,1038,54,0,29,0,5,12,729,639,90,4.82013E+11,15000US482012512001,4.82013E+11," 75,117 ",42,418,516,312,10536969.86,13136.27908, 3 ,32.453416,40.062112,24.223602,3.3%
368,368,48,201,251902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+11,15000US482012519021,4.82013E+11," 75,208 ",51,319,330,53,254646.0843,3008.256881, 7 ,42.363878,43.824701,7.038513,6.8%
1249,1249,48,201,455102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482014551022,4.82015E+11," 75,333 ",98,245,423,529,1021268.985,4815.826139, 8 ,18.918919,32.664093,40.849421,7.6%
